id,search_term,source,repository.name,repository.full_name,repository.html_url,repository.description
332,Digital Phenotyping Android,GitHub API,OpenDPMH,jeancomp/OpenDPMH,https://github.com/jeancomp/OpenDPMH,Framework to Facilitate the Development of Digital Phenotyping Applications
333,Digital Phenotyping Android,GitHub API,beiwe_missing_data,mkiang/beiwe_missing_data,https://github.com/mkiang/beiwe_missing_data,Sociodemographic Characteristics of Missing Data in Digital Phenotyping
334,Digital Phenotyping Android,GitHub API,beiwe,onnela-lab/beiwe,https://github.com/onnela-lab/beiwe,Beiwe is a smartphone-based digital phenotyping research platform.
335,Digital Phenotyping Android,GitHub API,Plugin,jeancomp/Plugin,https://github.com/jeancomp/Plugin,Plugin: application that makes up the OpenDP framework.
336,Digital Phenotyping Android,GitHub API,beiwe-backend,onnela-lab/beiwe-backend,https://github.com/onnela-lab/beiwe-backend,Beiwe is a smartphone-based digital phenotyping research platform. This is the Beiwe backend code
337,Digital Phenotyping Android,GitHub API,BraPolar,abelgonzalez/BraPolar,https://github.com/abelgonzalez/BraPolar,"BraPolar is an Android m-Health for remote monitoring patients with Bipolar Affective Disorder, presenting real-time mood and behavior fluctuations in participants through interaction with their mobile devices. "
338,Digital Phenotyping Android,GitHub API,beiwe-backend,onnela-lab/beiwe-backend,https://github.com/onnela-lab/beiwe-backend,Beiwe is a smartphone-based digital phenotyping research platform. This is the Beiwe backend code
339,Digital Phenotyping Android,GitHub API,open-sustainable-technology,protontypes/open-sustainable-technology,https://github.com/protontypes/open-sustainable-technology,"A curated list of open technology projects to sustain a stable climate, energy supply, and natural resources. "
340,Digital Phenotyping Android,GitHub API,IROS2021PaperList,dectrfov/IROS2021PaperList,https://github.com/dectrfov/IROS2021PaperList,IROS 2021 paper list
341,Digital Phenotyping Android,GitHub API,IROS2020-paper-list,PaoPaoRobot/IROS2020-paper-list,https://github.com/PaoPaoRobot/IROS2020-paper-list,IROS2020 paperlist by paopaorobot
342,Digital Phenotyping Android,GitHub API,awesome-IROS2020-paper-list,qxiaofan/awesome-IROS2020-paper-list,https://github.com/qxiaofan/awesome-IROS2020-paper-list,汇总了IROS论文集
343,Ecological Momentary Assessment,GitHub API,aph_ema_handbook,jruwaard/aph_ema_handbook,https://github.com/jruwaard/aph_ema_handbook,EMA in Mental Health Research
344,Ecological Momentary Assessment,GitHub API,About,bjaso6/About,https://github.com/bjaso6/About,
345,Ecological Momentary Assessment,GitHub API,Models-for-Intensively-Collected-Mobile-Data,adamzhang822/Models-for-Intensively-Collected-Mobile-Data,https://github.com/adamzhang822/Models-for-Intensively-Collected-Mobile-Data,Computation algorithms and statistical models for mobile health data
346,Ecological Momentary Assessment,GitHub API,vwm,daskalov/vwm,https://github.com/daskalov/vwm,
347,Ecological Momentary Assessment,GitHub API,CA400-Final-Year-Project,pedrocanes/CA400-Final-Year-Project,https://github.com/pedrocanes/CA400-Final-Year-Project,CA400 Final Year Project: Daisy Voice Assistant
348,Ecological Momentary Assessment,GitHub API,sleep_puberty_affect_associations,jackie-schwartz/sleep_puberty_affect_associations,https://github.com/jackie-schwartz/sleep_puberty_affect_associations,
349,Ecological Momentary Assessment,GitHub API,surveyapp,wdwdz/surveyapp,https://github.com/wdwdz/surveyapp,
350,Ecological Momentary Assessment,GitHub API,Coremelysis,Galdineris/Coremelysis,https://github.com/Galdineris/Coremelysis,Coremelysis is an app for experience sampling that uses machine learning for sentiment analysis.
351,Ecological Momentary Assessment,GitHub API,esmpack,wviechtb/esmpack,https://github.com/wviechtb/esmpack,R package to facilitate the preparation and management of ESM/EMA data
352,Ecological Momentary Assessment,GitHub API,IsolationAlert,Doge-is-Dope/IsolationAlert,https://github.com/Doge-is-Dope/IsolationAlert,👨‍⚕️ An Android app used to identify social status based on users' social activities
353,Ecological Momentary Assessment,GitHub API,long.tools,myles-maillet/long.tools,https://github.com/myles-maillet/long.tools,R package for analyzing longitudinal data in the social sciences
354,Ecological Momentary Assessment,GitHub API,PIDApp,Luca-Menghini/PIDApp,https://github.com/Luca-Menghini/PIDApp,Pulse Intervals Detection App: An R Shiny app to detect and process pulse intervals from pothoplethismography-based blood volume pulse
355,Ecological Momentary Assessment,GitHub API,sensor_EMA_PD_monitoring,jgvhabets/sensor_EMA_PD_monitoring,https://github.com/jgvhabets/sensor_EMA_PD_monitoring,Code to test technical validity of public data set containing objective wearable sensor (accelerometer and gyroscope) data and subjective EMA (ecological momentary assessment) data.
356,Ecological Momentary Assessment,GitHub API,awesome-ambulatory-assessment,JStumpp/awesome-ambulatory-assessment,https://github.com/JStumpp/awesome-ambulatory-assessment,A curated list of awesome tools and resources for the research method of ambulatory assessment. This includes the experience sampling method (ESM) and ecological momentary assessment (EMA).
357,Ecological Momentary Assessment,GitHub API,EmotionTimeSeries,jmbh/EmotionTimeSeries,https://github.com/jmbh/EmotionTimeSeries,Data archive of seven open emotion time series from studies using Experience Sampling Methodology
358,Ecological Momentary Assessment,GitHub API,anxiety_prediction,mlfpm/anxiety_prediction,https://github.com/mlfpm/anxiety_prediction,"Code and examples for ""Shift in Social Media App Usage During COVID-19 Lockdown and Clinical Anxiety Symptoms: Machine Learning–Based Ecological Momentary Assessment Study"""
359,Ecological Momentary Assessment,GitHub API,SurveyMerge,bjventures/SurveyMerge,https://github.com/bjventures/SurveyMerge,Excel macros which merge multiple PIEL Survey data files and multiple survey runs.
360,Ecological Momentary Assessment,GitHub API,Smartphone_Analysis,sy2399/Smartphone_Analysis,https://github.com/sy2399/Smartphone_Analysis,From smartphone data collection to modeling
361,Ecological Momentary Assessment,GitHub API,nativescript-emai-framework,GeoTecINIT/nativescript-emai-framework,https://github.com/GeoTecINIT/nativescript-emai-framework,Easing the development of Ecological Momentary Assessment and Intervention apps
362,Ecological Momentary Assessment,GitHub API,Automatic-psychological-text-analyses-KNN,budihan/Automatic-psychological-text-analyses-KNN,https://github.com/budihan/Automatic-psychological-text-analyses-KNN,Automated schema classification for Schema-Focused Therapy using k-NearestNeighbour
363,Ecological Momentary Assessment,GitHub API,iDialogPad,gemu2015/iDialogPad,https://github.com/gemu2015/iDialogPad,EMA App for IOS
364,Ecological Momentary Assessment,GitHub API,EMAR,emar-project/EMAR,https://github.com/emar-project/EMAR,
365,Ecological Momentary Assessment,GitHub API,analysis_state-impulsivity_hunger,SimonvBaal/analysis_state-impulsivity_hunger,https://github.com/SimonvBaal/analysis_state-impulsivity_hunger,
366,Ecological Momentary Assessment,GitHub API,ema_assistant,susom/ema_assistant,https://github.com/susom/ema_assistant,A REDCap EM to assist in running surveys that are part of an Ecological Momentary Assessment study
367,Ecological Momentary Assessment,GitHub API,Pre-Alpha,Gardener-of-Mind/Pre-Alpha,https://github.com/Gardener-of-Mind/Pre-Alpha,Pre-Alpha Release of Platform. Please note that this is very unstable at the moment.
368,Ecological Momentary Assessment,GitHub API,tower-airdrop,qutang/tower-airdrop,https://github.com/qutang/tower-airdrop,
369,Ecological Momentary Assessment,GitHub API,sema2_web,eorygen/sema2_web,https://github.com/eorygen/sema2_web,SEMA2 Open Source - Web
370,Ecological Momentary Assessment,GitHub API,ieso,WilliamChiu/ieso,https://github.com/WilliamChiu/ieso,"ieso is a platform where users can share their emotions and experiences, and receive help in processing them from other users as well as volunteer student social workers"
371,Ecological Momentary Assessment,GitHub API,mCerebrum-EMA,MD2Korg/mCerebrum-EMA,https://github.com/MD2Korg/mCerebrum-EMA,
372,Ecological Momentary Assessment,GitHub API,PeerSupportApp,PeterHart23/PeerSupportApp,https://github.com/PeterHart23/PeerSupportApp,"This application was created as a way for CSU students to connect with each other while monitoring their personal mental health. The app has a search page to find other students and see what their major, academic level, and interests are. Once a fellow student has been found, they can be added as a friend and the chat functionality is unlocked between the two. Also, the main page contains an EMA (Ecological momentary assessment) which is basically a short survey that tracks how the student’s behaviors and school life is currently going. This app helps improve students’ mental health by connecting students with common interests and providing a way for students to track their personal mental health."
373,Ecological Momentary Assessment,GitHub API,SoDA501,burtmonroe/SoDA501,https://github.com/burtmonroe/SoDA501,Material for Social Data Analytics 501 @ Penn State
374,Ecological Momentary Assessment,GitHub API,HeartSteps,LisaGotzian/HeartSteps,https://github.com/LisaGotzian/HeartSteps,The HeartSteps data was collected during a mobile health intervention with the HeartSteps app and combines tracker data with the Google Fitbit and Jawbone as well as local weather data. 
375,Ecological Momentary Assessment,GitHub API,final-project-aws-participant-ingest-pipeline,lsc4ss-s21/final-project-aws-participant-ingest-pipeline,https://github.com/lsc4ss-s21/final-project-aws-participant-ingest-pipeline,AWS Assisted Pipeline for Research Participant Management
376,Ecological Momentary Assessment,GitHub API,studentlife,cran/studentlife,https://github.com/cran/studentlife,:exclamation: This is a read-only mirror of the CRAN R package repository.  studentlife — Tidy Handling and Navigation of the Student-Life Dataset. Homepage: https://github.com/Frycast/studentlife  Report bugs for this package: https://github.com/Frycast/studentlife/issues
377,Ecological Momentary Assessment,GitHub API,open-data-exploratory,CornellPACLab/open-data-exploratory,https://github.com/CornellPACLab/open-data-exploratory,
378,Ecological Momentary Assessment,GitHub API,studentlife,frycast/studentlife,https://github.com/frycast/studentlife,Tidy handling and navigation of the valuable Student-Life mHealth dataset
379,Ecological Momentary Assessment,GitHub API,mental-health-datasets,kharrigian/mental-health-datasets,https://github.com/kharrigian/mental-health-datasets,An evolving list of electronic media data sets used to model mental-health status.
380,Ecological Momentary Assessment,GitHub API,hypMuVar,donaldRwilliams/hypMuVar,https://github.com/donaldRwilliams/hypMuVar,Bayesian Hypothesis Testing of Mean--Variance Relations
381,Ecological Momentary Assessment,GitHub API,aglocl,gunnihinn/aglocl,https://github.com/gunnihinn/aglocl,An automatically generated list of curated lists
382,Ecological Momentary Assessment,GitHub API,Hangman,josephmoyer/Hangman,https://github.com/josephmoyer/Hangman,"A hangman game using the 6of12 word list, found at http://wordlist.sourceforge.net/, and included in the public domain by it's creator."
383,Ecological Momentary Assessment framework,GitHub API,nativescript-emai-framework,GeoTecINIT/nativescript-emai-framework,https://github.com/GeoTecINIT/nativescript-emai-framework,Easing the development of Ecological Momentary Assessment and Intervention apps
384,Ecological Momentary Assessment framework,GitHub API,SoDA501,burtmonroe/SoDA501,https://github.com/burtmonroe/SoDA501,Material for Social Data Analytics 501 @ Penn State
385,Ecological Momentary Assessment framework,GitHub API,awarns-framework,GeoTecINIT/awarns-framework,https://github.com/GeoTecINIT/awarns-framework,"Easing the development of context-aware apps. Powered by our Task Dispatcher and Context Apis plugins. Modular by design, just use what you need"
386,Ecological Momentary Assessment framework,GitHub API,mental-health-datasets,kharrigian/mental-health-datasets,https://github.com/kharrigian/mental-health-datasets,An evolving list of electronic media data sets used to model mental-health status.
387,Ecological Momentary Assessment framework,GitHub API,aglocl,gunnihinn/aglocl,https://github.com/gunnihinn/aglocl,An automatically generated list of curated lists
388,Ecological Momentary Assessment framework,GitHub API,Hangman,josephmoyer/Hangman,https://github.com/josephmoyer/Hangman,"A hangman game using the 6of12 word list, found at http://wordlist.sourceforge.net/, and included in the public domain by it's creator."
389,Ecological Momentary Assessment framework Android,GitHub API,awarns-framework,GeoTecINIT/awarns-framework,https://github.com/GeoTecINIT/awarns-framework,"Easing the development of context-aware apps. Powered by our Task Dispatcher and Context Apis plugins. Modular by design, just use what you need"
390,Ecological Momentary Assessment framework Android,GitHub API,aglocl,gunnihinn/aglocl,https://github.com/gunnihinn/aglocl,An automatically generated list of curated lists
391,Ecological Momentary Assessment framework Android,GitHub API,Hangman,josephmoyer/Hangman,https://github.com/josephmoyer/Hangman,"A hangman game using the 6of12 word list, found at http://wordlist.sourceforge.net/, and included in the public domain by it's creator."
392,N/A,Google,M-Path,m-Path – Free tool for blended care by KU Leuven,https://m-path.io/landing/,"The platform provides an intuitive and flexible framework for real-life assessment and intervention, and is entirely free to use."
393,N/A,Google,Beiwe / Forest,Beiwe / Forest,https://www.beiwe.org/,"Both Beiwe and Forest are open-source software, published under the permissive 3-clause BSD (BSD-3) license. Every single Beiwe data collection setting is captured as a JSON-formatted study configuration file that can be easily imported or exported. Public sharing of study configuration files makes it easy for anyone to reproduce a Beiwe ..."
394,N/A,Google,AWARE-Light,AWARE-Light |  Digital phenotyping and experience sampling on smartphones,https://www.aware-light.org/,Get questionnaire and sensor data from smartphones. AWARE-Light is an Android software for conducting experience sampling studies on smartphones.
395,N/A,Google,AWARE,AWARE - Open-source Context Instrumentation Framework For Everyone ,https://awareframework.com/,"What is AWARE? AWARE is a mobile instrumentation framework for logging, sharing and reusing mobile context. Read more ..."
396,N/A,other,Ilumivu,,https://ilumivu.com/,Ilumivu (https://ilumivu.com/) is an American commercial company specialised in mobile EMA application development. It offers a cross-platform (Android and IOS) smartphone app (mEMA) that researchers can use to collect data from study participants.
397,N/A,other,Moodbuster,,http://moodbuster.eu/,"Moodbuster (http://moodbuster.eu/) is a web-based treatment platform with an integrated EMA app. The platform was developed by an international non-profit research consortium, including VU and GGZ inGeest, in two major EU-funded research projects: ICT4Depression (see ICT4Depression.eu; Warmerdam et al., 2012) and E-COMPARED (see http://e-compared.eu; Kleiboer et al., 2016; Van de Ven et al., 2017)."
398,N/A,other,Movisens,,http://www.movisens.com/,"Movisens (http://www.movisens.com) is a German company that is specialized in the development of hard- and software solutions for mobile sensing. The company sells small wearable devices that contain several high-precision sensors, including an accelerometer, gyroscope, barometer and thermometer. In addition, the company has developed an (Android) app, called MovisensXS, which can be used for active EMA research. The app can optionally be configured for smartphone logging (e.g., to log music that a study participant listens this). The wearable sensor can also be linked to the app, so that EMA questionnaires can be triggered based on targeted activity or energy expenditure patterns, such as extended periods of sedentary behavior."
399,N/A,other,PsyMate,,http://www.psymate.eu/,"The PsyMate app (http://www.psymate.eu) was developed by the Department of Psychiatry and Psychology at Maastricht University in the Netherlands to assess psychological problems in daily life. The app has been validated for use in depression, bipolar disorder, and psychosis, with new scales currently being developed for a range of diseases including Parkinson’s disease, pain, cardiology, hypertension, diabetes and Irritable Bowel Syndrome. It was also used in an EU-funded project to study gene-environment interaction in schizophrenia (http://www.eu-gei.eu/about-the-project/psymate)."
400,N/A,other,RoQua,,http://www.roqua.nl/,"RoQua (http://www.roqua.nl/) is a web-based Routine Outcome Monitoring system, developed and maintained by a Dutch non-profit development and service organization that is funded by several by northern GGZ organizations and the Department of Psychiatry, University Medical Center Groningen. RoQUA has a sophisticated and user-friendly online back-office portal, with which researchers can define assessment protocols and invite study participants - through e-mail or SMS - to complete questionnaires online (on desktop or mobile devices)."
401,N/A,other,formr,,https://formr.org/,"formr survey framework. chain simple surveys into long runs, use the power of R to generate pretty feedback and complex designs"
402,N/A,other,ExperienceSampler,,http://experiencesampler.com/index.html,ExperienceSampler is an open-source smartphone app designed specifically for experience sampling studies
403,N/A,other,OHmage,,https://github.com/ohmage/server,ohmage is a mobile data collection system for collecting data given explicitly by a user (active data) and data that is collected by backgrounded applications (passive data).
404,N/A,other,Beiwe,,https://www.beiwe.org/,"Both Beiwe and Forest are open-source software, published under the permissive 3-clause BSD (BSD-3) license. Every single Beiwe data collection setting is captured as a JSON-formatted study configuration file that can be easily imported or exported. Public sharing of study configuration files makes it easy for anyone to reproduce a Beiwe ..."
405,N/A,other,u-can-act platform,,https://github.com/compsy/u-can-act,The u-can-act questionnaire engine 
